NDARAA112DMH,0
NDARAA117NEJ,0
NDARAA947ZG5,0
NDARAB348EWR,0
NDARAB458VK9,0
NDARAB514MAJ,0
NDARAB708LM5,0
NDARAB756JDJ,0
NDARAB793GL3,0
NDARAC350BZ0,0
NDARAC350XUM,0
NDARAC462DZH,0
NDARAC853DTE,0
NDARAD224CRB,0
NDARAD232HVV,0
NDARAD481FXF,0
NDARAD571FLB,0
NDARAD615WLJ,0
NDARAD774HAZ,0
NDARAE012DGA,0
NDARAE301XTM,0
NDARAE866UVF,0
NDARAG143ARJ,0
NDARAG191AE8,0
NDARAG340ERT,0
NDARAG584XLU,0
NDARAH503YG1,0
NDARAH793FBF,0
NDARAH948UF0,0
NDARAJ366ZFA,0
NDARAJ807UYR,0
NDARAL828WXM,0
NDARAM048AFP,0
NDARAM277WZT,0
NDARAM487XU3,0
NDARAM704GKZ,0
NDARAM848GTE,0
NDARAM873GAC,0
NDARAN076TPG,0
NDARAN262WK6,0
NDARAN385MDH,0
NDARAN461TGQ,0
NDARAN934AZL,0
NDARAP176AD1,0
NDARAP522AFK,0
NDARAP785CTE,0
NDARAP912JK3,0
NDARAR238RZ8,0
NDARAR305LXG,0
NDARAT299YRR,0
NDARAT358XM9,0
NDARAT680GJA,0
NDARAT709MMX,0
NDARAU708TL8,0
NDARAV031PPJ,0
NDARAV187GJ5,0
NDARAV454VF0,0
NDARAV519RND,0
NDARAV534CJH,0
NDARAV610EY3,0
NDARAV894XWD,0
NDARAW320CGR,0
NDARAX272ZJL,0
NDARAX277ATU,0
NDARAX287BLD,0
NDARAX887JRN,0
NDARAY238DFL,0
NDARAY283AU1,0
NDARAY461TZZ,0
NDARBA521RA8,0
NDARBA680RFY,0
NDARBA839HLG,0
NDARBB118UDB,0
NDARBB854DRN,0
NDARBC240LNC,0
NDARBC580HR5,0
NDARBD370RBY,0
NDARBD566RRW,0
NDARBD879MBX,0
NDARBE091BGD,0
NDARBE103DHM,0
NDARBF176LPM,0
NDARBF293YRB,0
NDARBF805EHN,0
NDARBF851NH6,0
NDARBG188RA5,0
NDARBG574KF4,0
NDARBH512BHA,0
NDARBJ375VP4,0
NDARBJ478HW5,0
NDARBJ482HJL,0
NDARBJ637CFZ,0
NDARBJ674TVU,0
NDARBK082PDD,0
NDARBK106KRH,0
NDARBL042LWN,0
NDARBL117AUV,0
NDARBL214YLX,0
NDARBL242L4H,0
NDARBL444FBA,0
NDARBL935ZUA,0
NDARBM173BJG,0
NDARBM433VER,0
NDARBM642JFT,0
NDARBM839WR5,0
NDARBP681MTT,0
NDARBP770MUM,0
NDARBP894XHG,0
NDARBT607PZL,0
NDARBU098PJT,0
NDARBU112XZE,0
NDARBU532YXZ,0
NDARBU607ZZ3,0
NDARBU668NTV,0
NDARBU757VJK,0
NDARBV167RMU,0
NDARBV364MBC,0
NDARBV630BK6,0
NDARBW255JE1,0
NDARBX121UM9,0
NDARBX400RTC,0
NDARBX974XDR,0
NDARBZ475NKK,0
NDARBZ913ZB9,0
NDARCA050RZL,0
NDARCA186WGH,0
NDARCA578CEB,0
NDARCA618DGA,0
NDARCA740UC8,0
NDARCA789EE0,0
NDARCB142ZPB,0
NDARCB504PGG,0
NDARCB627KDN,0
NDARCC059WTH,0
NDARCC101PA9,0
NDARCD296XU9,0
NDARCD357CZR,0
NDARCD401HGZ,0
NDARCD543VK6,0
NDARCD661GL0,0
NDARCE721YB5,0
NDARCF052AE0,0
NDARCF247TDJ,0
NDARCG037CX4,0
NDARCG438NML,0
NDARCG947ZC0,0
NDARCH001CN2,0
NDARCH628LKW,0
NDARCH755XDL,0
NDARCH868WVX,0
NDARCH881EFG,0
NDARCH889NUF,0
NDARCJ011TTG,0
NDARCJ170CT9,0
NDARCJ433TCG,0
NDARCJ594BWQ,0
NDARCK481KRH,0
NDARCK647MU6,0
NDARCK661RZ6,0
NDARCL008HLA,0
NDARCL895UV8,0
NDARCM717HCJ,0
NDARCM826PV9,0
NDARCN500KJG,0
NDARCN669XPR,0
NDARCN681CXW,0
NDARCP292KPA,0
NDARCP360AFD,0
NDARCP642KML,0
NDARCR499NE4,0
NDARCR715LEY,0
NDARCR743RHQ,0
NDARCT301RK9,0
NDARCT933HF2,0
NDARCU001ZN7,0
NDARCU633GCZ,0
NDARCU744XWL,0
NDARCU865PBV,0
NDARCU891YET,0
NDARCU957PGQ,0
NDARCV440TRV,0
NDARCV606ZZ5,0
NDARCV628NRY,0
NDARCV628UUW,0
NDARCV944JA6,0
NDARCV981XUY,0
NDARCW071AU5,0
NDARCW094JCG,0
NDARCW419GBD,0
NDARCW611MK5,0
NDARCW932EU6,0
NDARCX221CWA,0
NDARCX462NVA,0
NDARCX505WVX,0
NDARCX580WB7,0
NDARCY178KJP,0
NDARCZ770BRG,0
NDARCZ915NC1,0
NDARDA656RBN,0
NDARDA665DRH,0
NDARDB146NWY,0
NDARDB804YHE,0
NDARDC389TLD,0
NDARDC704GKW,0
NDARDC843HHM,0
NDARDC987BMU,0
NDARDD073JKZ,0
NDARDD128NWL,0
NDARDD193HUP,0
NDARDD531EP2,0
NDARDD854GF8,0
NDARDE294HNX,0
NDARDE319VD1,0
NDARDE502TEU,0
NDARDE597GKQ,0
NDARDE827UF0,0
NDARDE877RFH,0
NDARDF373ZDW,0
NDARDF374LGN,0
NDARDG747ULB,0
NDARDG929LYJ,0
NDARDH305AV2,0
NDARDH328DR9,0
NDARDJ092YKH,0
NDARDJ204EPU,0
NDARDJ544BU5,0
NDARDJ585AVY,0
NDARDJ825GBP,0
NDARDJ970ELG,0
NDARDL129FV3,0
NDARDL511UND,0
NDARDM118LR6,0
NDARDM419DLQ,0
NDARDM425CG2,0
NDARDN489EXJ,0
NDARDN702GXX,0
NDARDN924BV2,0
NDARDN996CPF,0
NDARDP725ZVY,0
NDARDR591AUC,0
NDARDR595ZE5,0
NDARDT499DWP,0
NDARDT528ZZJ,0
NDARDU602LPX,0
NDARDU617ZW1,0
NDARDU760YZC,0
NDARDU853XZ6,0
NDARDU986RBM,0
NDARDV204BYM,0
NDARDV222JZ6,0
NDARDV245WJG,0
NDARDW178AC6,0
NDARDW416KWZ,0
NDARDW741HCF,0
NDARDX451ZGM,0
NDARDX469TC1,0
NDARDX857DLB,0
NDARDY150ZP9,0
NDARDY714NV9,0
NDARDY741VEB,0
NDARDZ058NZN,0
NDARDZ266KET,0
NDARDZ321FMY,0
NDARDZ425JVB,0
NDARDZ440NGK,0
NDARDZ528DLZ,0
NDARDZ946KVL,0
NDAREB290UCN,0
NDAREB953UMY,0
NDAREC182WW2,0
NDAREC277JCP,0
NDAREC480KFA,0
NDAREC542MH3,0
NDAREC647MKW,0
NDAREC648WEL,0
NDARED010UML,0
NDARED628HMQ,0
NDAREE196FEG,0
NDAREE543HYQ,0
NDAREF057VX5,0
NDAREF074ZAQ,0
NDAREF624KJN,0
NDAREF848YWD,0
NDAREF888EVV,0
NDAREF893ZM8,0
NDAREG408DJ5,0
NDAREG930XPP,0
NDAREH074NG8,0
NDAREH852JE0,0
NDAREH876HG2,0
NDAREK395BM3,0
NDAREK544ENR,0
NDAREK686WN1,0
NDAREK801BPB,0
NDAREK918EC2,0
NDAREK947FYP,0
NDAREL164JM1,0
NDAREL410HHK,0
NDAREM018TJQ,0
NDAREM141CKP,0
NDAREM155HGQ,0
NDAREM500WWH,0
NDAREM609ZXW,0
NDAREM703YFD,0
NDAREM731BYM,0
NDAREM887YY8,0
NDAREN151YXN,0
NDAREN242VPZ,0
NDAREN667YTZ,0
NDAREP505XAD,0
NDARER115FTJ,0
NDARER379GTP,0
NDARET332CTB,0
NDARET550NXC,0
NDARET558NB3,0
NDARET632ELD,0
NDARET888KD2,0
NDARET893AK8,0
NDAREU591YYA,0
NDAREV342ABE,0
NDAREV372WDG,0
NDAREV601CE7,0
NDAREV617HAP,0
NDAREV848HWX,0
NDAREV970HAN,0
NDAREW074ZM2,0
NDAREW937RMY,0
NDAREW976FNL,0
NDAREX065KJU,0
NDAREX589EXG,0
NDAREY512KVX,0
NDAREY741MG9,0
NDAREY778CR9,0
NDAREY897LB1,0
NDAREZ416XDW,0
NDARFA165XBV,0
NDARFA233CUK,0
NDARFA402LMW,0
NDARFA780CUG,0
NDARFA811KTX,0
NDARFA860RPD,0
NDARFB322DRA,0
NDARFB506UJ3,0
NDARFB757VY3,0
NDARFB908HVX,0
NDARFB969EMV,0
NDARFD069AW7,0
NDARFD316UD2,0
NDARFD453NPR,0
NDARFD552FRH,0
NDARFD628UVZ,0
NDARFD822TY5,0
NDARFE163HVN,0
NDARFE526NK3,0
NDARFE555KXB,0
NDARFF644ZGD,0
NDARFG114VB1,0
NDARFG118DW3,0
NDARFG713PLR,0
NDARFG757CEU,0
NDARFJ000DCY,0
NDARFJ100BDZ,0
NDARFJ494ZDJ,0
NDARFK027LB0,0
NDARFK477WX9,0
NDARFK610GY5,0
NDARFK819TD5,0
NDARFL579BAP,0
NDARFM211KDJ,0
NDARFM229HHA,0
NDARFM619GTV,0
NDARFM645RH5,0
NDARFN553LUV,0
NDARFP512MEK,0
NDARFP909LY1,0
NDARFR095UJK,0
NDARFR820KFF,0
NDARFR873KZX,0
NDARFT176NJP,0
NDARFT305CG1,0
NDARFT615JZ6,0
NDARFT787HJW,0
NDARFT834NT1,0
NDARFT964EU8,0
NDARFU395UBW,0
NDARFU407YL4,0
NDARFU444HEF,0
NDARFU786BN4,0
NDARFU916UZY,0
NDARFV061AR5,0
NDARFV557XAA,0
NDARFV780ABD,0
NDARFW038ZNE,0
NDARFW140WFX,0
NDARFW578RU9,0
NDARFW972KFQ,0
NDARFX710UZA,0
NDARFY525TL2,0
NDARFZ296UNG,0
NDARGA056TMW,0
NDARGA499CKF,0
NDARGA507DCC,0
NDARGB000CW8,0
NDARGB040MGR,0
NDARGB060TAM,0
NDARGB102NWJ,0
NDARGB324PM1,0
NDARGB866MPN,0
NDARGC170UK2,0
NDARGC521HNP,0
NDARGD414HBX,0
NDARGD425PTN,0
NDARGD507TDZ,0
NDARGE536BGD,0
NDARGE946RCB,0
NDARGE994BMX,0
NDARGF192VD1,0
NDARGF367KVL,0
NDARGF445UFB,0
NDARGG539YGN,0
NDARGH407KVG,0
NDARGH492CF1,0
NDARGH592NZ2,0
NDARGH775KF5,0
NDARGH790CEF,0
NDARGH842VFY,0
NDARGJ395FKP,0
NDARGJ627BL2,0
NDARGJ761GA8,0
NDARGK253TTG,0
NDARGK442YHH,0
NDARGK608LJ8,0
NDARGK672URV,0
NDARGK786DWR,0
NDARGL359WZA,0
NDARGL800LDW,0
NDARGL834CMQ,0
NDARGL936KTV,0
NDARGM258RZU,0
NDARGM421YWQ,0
NDARGM439FZD,0
NDARGM616DJC,0
NDARGN044FE4,0
NDARGN721GKT,0
NDARGR125APK,0
NDARGR354WBH,0
NDARGR358FGC,0
NDARGR875AXY,0
NDARGT022BEW,0
NDARGT267UZR,0
NDARGT551AFK,0
NDARGU100JH4,0
NDARGU182ELW,0
NDARGU395RFP,0
NDARGU485JJA,0
NDARGU667MCK,0
NDARGU729WUR,0
NDARGV263ZRY,0
NDARGV436PFT,0
NDARGV781AMW,0
NDARGW249GEJ,0
NDARGW362UJZ,0
NDARGW404GJL,0
NDARGX001CB1,0
NDARGX443CEU,0
NDARGX760NYV,0
NDARGY054ENV,0
NDARGY542TJ5,0
NDARGY580WWL,0
NDARGY771DL8,0
NDARGY959RN8,0
NDARGZ207NNA,0
NDARGZ282DLD,0
NDARGZ361JJ9,0
NDARGZ553TMQ,0
NDARHA387FPM,0
NDARHB000YF8,0
NDARHB764VZ2,0
NDARHB772TE5,0
NDARHB781DD8,0
NDARHB993EV0,0
NDARHC287ZF4,0
NDARHC357HLP,0
NDARHC453LC1,0
NDARHC661KGK,0
NDARHC737MHK,0
NDARHC814ZZL,0
NDARHD059PEQ,0
NDARHD507TEF,0
NDARHE899FJV,0
NDARHF351AA6,0
NDARHF904CWB,0
NDARHG188YE9,0
NDARHG294AFG,0
NDARHG321LLD,0
NDARHG594GKH,0
NDARHH654ZF9,0
NDARHH819LH3,0
NDARHJ126UW2,0
NDARHJ318KZA,0
NDARHJ945PV0,0
NDARHK526BY1,0
NDARHL164JHH,0
NDARHL238VL2,0
NDARHL684WYU,0
NDARHL822EJK,0
NDARHM273AXL,0
NDARHM413HVA,0
NDARHM611GDR,0
NDARHN158DC6,0
NDARHN224TPA,0
NDARHN482HPM,0
NDARHN749RW4,0
NDARHN911CNJ,0
NDARHP039DBU,0
NDARHP176DPE,0
NDARHP395DGY,0
NDARHR099EWX,0
NDARHR372GJ7,0
NDARHR753ZKU,0
NDARHT019ER6,0
NDARHT095YB4,0
NDARHT218GFA,0
NDARHT774ZK1,0
NDARHU211PYD,0
NDARHU529JHV,0
NDARHU831NXU,0
NDARHV527DNK,0
NDARHW575ZJ5,0
NDARHW933UVJ,0
NDARHX145ZKV,0
NDARHX739YBW,0
NDARHX934KJ5,0
NDARHX963YU1,0
NDARHY099CUL,0
NDARHY177LY9,0
NDARHY255FVU,0
NDARHZ255RA6,0
NDARHZ413DZL,0
NDARHZ814MHQ,0
NDARJA157YB3,0
NDARJA262HTY,0
NDARJA737FAJ,0
NDARJB027GMR,0
NDARJB233RL7,0
NDARJB366HYJ,0
NDARJC559WW5,0
NDARJD387HWG,0
NDARJE086YU0,0
NDARJF045MHG,0
NDARJF517HC8,0
NDARJF565ZRA,0
NDARJG298YVA,0
NDARJG300HWH,0
NDARJG477THE,0
NDARJG494YDY,0
NDARJH441HJD,0
NDARJH492TVW,0
NDARJH707GJM,0
NDARJH763NPD,0
NDARJH910CGX,0
NDARJH925ZCD,0
NDARJJ277JP3,0
NDARJJ343TR0,0
NDARJJ356DAL,0
NDARJJ512AYJ,0
NDARJJ767FBH,0
NDARJJ817UP1,0
NDARJJ859RRW,0
NDARJK147LNJ,0
NDARJK154PF5,0
NDARJK842BCN,0
NDARJL058RDV,0
NDARJL656RDA,0
NDARJL861WTP,0
NDARJM239GN4,0
NDARJM296MDW,0
NDARJM618NZH,0
NDARJM708VGE,0
NDARJM759GYH,0
NDARJM828PAL,0
NDARJN928UPY,0
NDARJP948FJV,0
NDARJR473HXT,0
NDARJR579FW7,0
NDARJT172UE0,0
NDARJT523MV7,0
NDARJT556KAM,0
NDARJT588ZAX,0
NDARJT615WM7,0
NDARJU766FBU,0
NDARJU805JG5,0
NDARJV225EYT,0
NDARJV547LA3,0
NDARJW315BUA,0
NDARJW373UE3,0
NDARJW503GA0,0
NDARJX258XF0,0
NDARJX421FWR,0
NDARJX458DVE,0
NDARJY033DKZ,0
NDARJY577WNJ,0
NDARJY747PRJ,0
NDARJZ089HVP,0
NDARJZ167VEZ,0
NDARJZ274PRQ,0
NDARJZ526HN3,0
NDARJZ549HU8,0
NDARJZ715FE8,0
NDARKA085YRG,0
NDARKA429EPF,0
NDARKA627LF8,0
NDARKA958FAH,0
NDARKB290YNY,0
NDARKC143BEE,0
NDARKC220LZG,0
NDARKE331EHD,0
NDARKE456BVQ,0
NDARKE604RXR,0
NDARKE650TFQ,0
NDARKG460MWV,0
NDARKG594WKT,0
NDARKG697CEW,0
NDARKG785VAJ,0
NDARKH171DG8,0
NDARKH291KRE,0
NDARKH421UB1,0
NDARKH444AGK,0
NDARKJ322ELL,0
NDARKJ871YD6,0
NDARKK597VDH,0
NDARKL223LLF,0
NDARKL327YDQ,0
NDARKL637YBF,0
NDARKM250ET5,0
NDARKM301DY0,0
NDARKM476GFK,0
NDARKM497VKX,0
NDARKM551DA4,0
NDARKM568HJK,0
NDARKM605AXX,0
NDARKM635UY0,0
NDARKM718VKX,0
NDARKM941XLL,0
NDARKN175HWB,0
NDARKN509RP9,0
NDARKN633WZA,0
NDARKN742LEV,0
NDARKP414AZ5,0
NDARKP815KPZ,0
NDARKR010EN7,0
NDARKT312RUD,0
NDARKT540ZW0,0
NDARKT811ATJ,0
NDARKU198KFL,0
NDARKU616UBL,0
NDARKU649DB7,0
NDARKV800DTW,0
NDARKV965WLU,0
NDARKW383ZPF,0
NDARKW521EMY,0
NDARKW565ZT9,0
NDARKW738AMY,0
NDARKX346VTV,0
NDARKX528PH3,0
NDARKX665ZD3,0
NDARKX701BJ4,0
NDARKX761BH9,0
NDARKX788PHG,0
NDARKX807KHG,0
NDARKZ085UKQ,0
NDARKZ198TAA,0
NDARKZ312XR1,0
NDARKZ479FC8,0
NDARKZ601KWB,0
NDARKZ634RVX,0
NDARKZ949UAL,0
NDARLA226ADX,0
NDARLA395AG8,0
NDARLA516PH1,0
NDARLA623HN3,0
NDARLA788EWU,0
NDARLC868GLL,0
NDARLD287MLP,0
NDARLD738DUM,0
NDARLD990NH4,0
NDARLE091XAZ,0
NDARLE412VD5,0
NDARLE417FRX,0
NDARLE849LCR,0
NDARLF032LXH,0
NDARLF142AF5,0
NDARLF283KJX,0
NDARLF446MT5,0
NDARLF480DMW,0
NDARLF616PBU,0
NDARLG154ZA3,0
NDARLG918MG8,0
NDARLG987WB0,0
NDARLH043YDK,0
NDARLH263KCL,0
NDARLH423CR7,0
NDARLH881FBD,0
NDARLH979WFX,0
NDARLJ148JH2,0
NDARLJ311YNA,0
NDARLJ334YD0,0
NDARLJ654TZ0,0
NDARLJ970DEY,0
NDARLK181GL4,0
NDARLK963HXP,0
NDARLL720BGU,0
NDARLL914UW4,0
NDARLM196YRG,0
NDARLM313FVX,0
NDARLN070VX7,0
NDARLN550RM6,0
NDARLN778RYN,0
NDARLP624GFH,0
NDARLR030EW6,0
NDARLR039GJL,0
NDARLR924YAV,0
NDARLT365LHK,0
NDARLU111UYF,0
NDARLU606ZDD,0
NDARLU939YX4,0
NDARLV252DY2,0
NDARLV387GP4,0
NDARLV812JXX,0
NDARLW308UR0,0
NDARLW312JT8,0
NDARLW774VY1,0
NDARLX836EHJ,0
NDARLY114PDC,0
NDARLY585ZVN,0
NDARLY687YDQ,0
NDARLZ007NHG,0
NDARLZ701LJ3,0
NDARLZ986JLL,0
NDARMA154FAK,0
NDARMA390CHB,0
NDARMA598JTX,0
NDARMB216LA6,0
NDARMC325JCN,0
NDARMC473UHD,0
NDARMC481AWW,0
NDARMC694YF3,0
NDARMC760NEC,0
NDARMC774PRM,0
NDARMD134JRU,0
NDARMD575AXD,0
NDARMD638CM6,0
NDARME656MTN,0
NDARME724FJE,0
NDARME880JD7,0
NDARMF560MUH,0
NDARMF668NU5,0
NDARMF846EVR,0
NDARMF939FNX,0
NDARMG239GUV,0
NDARMG263JRX,0
NDARMG405RZK,0
NDARMG675JB4,0
NDARMG741FDL,0
NDARMH231UEP,0
NDARMH364EMW,0
NDARMH559LKK,0
NDARMH625WKL,0
NDARMH677JDM,0
NDARMH763YZD,0
NDARMJ333WJM,0
NDARMJ495DE0,0
NDARMJ849UKD,0
NDARMK525TGP,0
NDARML024FF2,0
NDARML148UCE,0
NDARML406ZB8,0
NDARMM326JCB,0
NDARMM878ZR1,0
NDARMM905VYR,0
NDARMM951YEH,0
NDARMN302YAV,0
NDARMN376BMF,0
NDARMN415AXR,0
NDARMN695VFH,0
NDARMP745EAC,0
NDARMP977RHZ,0
NDARMR039JV5,0
NDARMR242UKQ,0
NDARMR306ZKG,0
NDARMR491LM5,0
NDARMR570GJ5,0
NDARMR684AH2,0
NDARMT271DT6,0
NDARMT732GKM,0
NDARMT784NED,0
NDARMU053YEU,0